"Id","Name","Year","Gender","Count","ROC"
2411,"Isa",1881,"F",17,1.22377543162212
2752,"Clementine",1881,"F",6,-1.15267950993839
4298,"Clementine",1882,"F",24,1.38629436111989
4719,"Malissa",1882,"F",7,-0.826678573184468
6446,"Malissa",1883,"F",24,1.23214368129263
6858,"Minna",1883,"F",7,-1.09861228866811
8380,"Belva",1884,"F",66,2.58021682959232
9297,"Roxy",1884,"F",5,-0.955511445027436
10804,"Phebe",1885,"F",32,1.16315080980568
11475,"Sina",1885,"F",6,-1.15267950993839
13353,"Felicia",1886,"F",14,1.02961941718116
13365,"Narcissus",1886,"F",14,1.02961941718116
13345,"Attie",1886,"F",14,1.02961941718116
13877,"Cordia",1886,"F",5,-1.02961941718116
13882,"Dicie",1886,"F",5,-1.02961941718116
13926,"Johnie",1886,"F",5,-1.02961941718116
15682,"Ossie",1887,"F",17,1.22377543162212
16329,"Faith",1887,"F",5,-1.16315080980568
17922,"Bennie",1888,"F",35,1.25276296849537
18674,"Diana",1888,"F",6,-0.980829253011726
18702,"Hope",1888,"F",6,-0.980829253011726
20728,"Diana",1889,"F",20,1.20397280432594
21630,"Zilpha",1889,"F",5,-1.22377543162212
23242,"Easter",1890,"F",27,1.21639532432449
23975,"Buena",1890,"F",6,-0.916290731874155
25912,"Lutie",1891,"F",30,1.09861228866811
26620,"Odie",1891,"F",7,-1.04982212449868
28644,"Lollie",1892,"F",26,1.31218638896617
29432,"Eudora",1892,"F",6,-1.09861228866811
31734,"Annabell",1893,"F",17,1.22377543162212
32077,"Lollie",1893,"F",9,-1.06087196068526
34512,"Versie",1894,"F",21,1.43508452528932
35469,"Macy",1894,"F",5,-1.02961941718116
37438,"Glenn",1895,"F",23,1.34373474670109
38484,"Gina",1895,"F",5,-1.16315080980568
38556,"Pennie",1895,"F",5,-1.16315080980568
38510,"Laurel",1895,"F",5,-1.16315080980568
40666,"Ivie",1896,"F",16,1.16315080980568
41292,"Dagmar",1896,"F",6,-1.38629436111989
43628,"Sigrid",1897,"F",21,1.09861228866811
